Gene_ID_our,baseMean,LFC_our,lfcSE,stat,pvalue,padj,Gene_ID_paper,LFC_paper,FDR,Gene_Name,Description,Gene_ID_norm
B9J08_00030,1992.93744761661,-0.591107613457515,0.166721301488036,-3.54548343961874,0.0003918936116715,0.0058740132102361,B9J08_000030,1.521147411,5.77e-06,,"Ortholog of C. albicans SC5314 : CR_00310C_A, C. dubliniensis CD36 : Cd36_25350, C. parapsilosis CDC317 : CPAR2_800410 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_114085",B9J08_00030
B9J08_04027,12230.7255697556,0.648759795082422,0.184152617029647,3.52294637755801,0.0004267776976259,0.006239583224034,B9J08_004027,1.366286944,0.005614242,,"Ortholog of S. cerevisiae : MIT1, C. albicans SC5314 : C1_10150W_A/WOR1, C. glabrata CBS138 : CAGL0L02453g, C. dubliniensis CD36 : Cd36_09540 and C. parapsilosis CDC317 : CPAR2_805000",B9J08_04027
B9J08_02582,203.229074129086,0.773362112630642,0.223115480413286,3.46619656869219,0.0005278771947852,0.0072242221721116,B9J08_002582,-2.156327898,9.97e-05,,"Putative cell-surface adhesin, similar to C. albicans Als3p",B9J08_02582
B9J08_00594,7361.43929275161,1.54086328039579,0.448827999618242,3.4330818970884,0.000596761812367,0.0077469537912144,B9J08_000594,1.722071303,2.06e-06,,Has domain(s) with predicted phosphatidylinositol binding activity,B9J08_00594
B9J08_04098,599.315124851198,0.550594789297696,0.165088975852682,3.33513965092994,0.0008525657181558,0.0099826677414702,B9J08_004098,1.05257018,0.006839677,,Protein of unknown function,B9J08_04098
B9J08_01546,2658.02718758737,-0.608969837177131,0.18891257837899,-3.22355367971018,0.0012661056588422,0.013336479095403,B9J08_001546,-3.233771041,3.86e-10,SAP3,"Primary aspartic-type endopeptidase; null mutant shows reduced secretion of aspartyl protease, reduced biofilm and hyphae formation, and reduced virulence in a mouse systemic infection model",B9J08_01546
B9J08_00846,1804.8147432761,-0.40294986964311,0.12822603771773,-3.14249646027542,0.0016751373859486,0.0162085316829309,B9J08_000846,2.865475738,0.00932734,,"Ortholog of C. albicans SC5314 : CR_08830W_A, C. dubliniensis CD36 : Cd36_26620, C. parapsilosis CDC317 : CPAR2_201160 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115461",B9J08_00846
B9J08_04545,6925.35836958713,1.30583255297115,0.416810787669855,3.13291448206342,0.001730798624993,0.0165089187920457,B9J08_004545,1.595640047,6.36e-09,,Has domain(s) with predicted oligopeptide transmembrane transporter activity and role in transmembrane transport,B9J08_04545
B9J08_02668,1067.10185040435,0.545395832484907,0.175077892035266,3.11516106428245,0.0018384449411968,0.0172194964450351,B9J08_002668,1.901935076,0.000319323,,"Has domain(s) with predicted heme binding, iron ion binding, monooxygenase activity, oxidoreductase activity, acting on paired donors and with incorporation or reduction of molecular oxygen, more",B9J08_02668
B9J08_02166,2432.58273036267,-0.934921048789358,0.300149781490568,-3.11484834054006,0.001840395082286,0.0172194964450351,B9J08_002166,1.864983413,1.07e-06,,"Ortholog of S. cerevisiae : YNL115C, C. albicans SC5314 : C6_00250W_A, C. glabrata CBS138 : CAGL0L03938g, C. dubliniensis CD36 : Cd36_60200 and C. parapsilosis CDC317 : CPAR2_603320",B9J08_02166
B9J08_04884,2713.45383524646,-0.889174467490069,0.286085182621368,-3.10807592110384,0.0018830968629043,0.0175680691276922,B9J08_004884,-2.701784466,0.001076532,,"Has domain(s) with predicted hydrolase activity, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds activity",B9J08_04884
B9J08_03914,3428.99528356865,-0.788491864774106,0.254449681002648,-3.09881254976264,0.0019429790919251,0.0179360490140314,B9J08_003914,-1.186082517,0.005542241,,"Ortholog(s) have role in actin cytoskeleton organization, negative regulation of phospholipid translocation, vacuole organization and plasma membrane localization",B9J08_03914
B9J08_01551,1794.75090391221,0.666823491549437,0.218356072928451,3.05383533696329,0.0022593605504056,0.0196582736670257,B9J08_001551,1.708787881,0.008941127,,Protein of unknown function,B9J08_01551
B9J08_02261,1764.9498002914,1.00500245655864,0.330243509870103,3.04321637374173,0.0023406396847011,0.0201687004071428,B9J08_002261,1.88528793,0.001288448,,"Ortholog(s) have role in eisosome assembly, negative regulation of protein phosphorylation, plasma membrane organization, protein localization to plasma membrane and protein secretion, more",B9J08_02261
B9J08_03227,3827.68838463156,-0.636745422270367,0.210301247793283,-3.02777767108762,0.0024635926556695,0.0209581626398855,B9J08_003227,1.148941738,0.003045368,,"Ortholog(s) have DNA-binding transcription factor activity, sequence-specific DNA binding activity, role in positive regulation of transcription by RNA polymerase II and nucleus localization",B9J08_03227
B9J08_02652,10446.889250429,0.941189905475144,0.314056566665424,2.99688019731117,0.0027275788157292,0.022593303781683,B9J08_002652,1.446867331,8.68e-07,,"Ortholog(s) have citrate (Si)-synthase activity, role in acetyl-CoA catabolic process, citrate metabolic process, tricarboxylic acid cycle and mitochondrion localization",B9J08_02652
B9J08_01894,578.097670791867,0.881501715895286,0.294735489979378,2.99082311382644,0.0027822660684635,0.0228342112459333,B9J08_001894,-1.325015274,0.001275698,,"Ortholog of C. albicans SC5314 : C3_01640C_A, C. dubliniensis CD36 : Cd36_81550, C. parapsilosis CDC317 : CPAR2_503570 and Candida tenuis NRRL Y-1498 : cten_CGOB_00261",B9J08_01894
B9J08_04971,9574.87072676552,-0.767789031600176,0.259172710160256,-2.96246094399917,0.0030519052456336,0.0243742462229637,B9J08_004971,1.161945383,0.00932734,,Protein of unknown function,B9J08_04971
B9J08_04560,10315.7751605327,0.773952769345658,0.262503202540937,2.94835553187189,0.0031946941976817,0.0250657018354769,B9J08_004560,2.142302469,0.000934143,,Has domain(s) with predicted oligopeptide transmembrane transporter activity and role in transmembrane transport,B9J08_04560
B9J08_00388,685.914176990331,0.892159531693639,0.304610337160181,2.92885507435847,0.0034021300743477,0.0261171064565342,B9J08_000388,1.855629002,1.32e-07,,"Ortholog(s) have DNA-binding transcription factor activity, role in meiotic cell cycle, positive regulation of transcription by RNA polymerase II and nuclear chromosome localization",B9J08_00388
B9J08_00849,634.433295592866,-0.6754618702163,0.235436983587536,-2.86897096591947,0.004118095987026,0.0296181876701294,B9J08_000849,1.764802145,2.03e-08,,"Ortholog of C. albicans SC5314 : CR_08890C_A/ASR2, C. parapsilosis CDC317 : CPAR2_201370, Candida tenuis NRRL Y-1498 : CANTEDRAFT_99098 and Debaryomyces hansenii CBS767 : DEHA2C13398g",B9J08_00849
B9J08_02351,2441.12908215575,-0.703936090703454,0.249866452796736,-2.81724930587661,0.0048436911589409,0.0336168500538173,B9J08_002351,1.257597594,1.23e-06,,Ortholog(s) have sulfate adenylyltransferase (ATP) activity,B9J08_02351
B9J08_03912,912.250273197218,-0.386876691450013,0.138332130550433,-2.79672329133228,0.0051623725174104,0.0351796230390424,B9J08_003912,1.361620139,3.86e-10,,Has domain(s) with predicted aspartic-type endopeptidase activity and role in proteolysis,B9J08_03912
B9J08_05147,9726.45634056752,-0.488096841656796,0.17727628829969,-2.75331149099679,0.0058995734775203,0.0384983142417209,B9J08_005147,1.408937939,0.001643155,,"Ortholog of C. parapsilosis CDC317 : CPAR2_107030, Candida tenuis NRRL Y-1498 : CANTEDRAFT_95488, Debaryomyces hansenii CBS767 : DEHA2D16654g and Candida guilliermondii ATCC 6260 : PGUG_00622",B9J08_05147
B9J08_00918,18827.4335566616,0.669422110669685,0.246611565661995,2.71447978878328,0.0066379950689969,0.0419857111278993,B9J08_000918,-1.544175523,0.000158492,,"Ortholog of C. albicans SC5314 : C4_04530C_A/PHR1, C. dubliniensis CD36 : Cd36_44230/PHR1, C. parapsilosis CDC317 : CPAR2_302140/PHR1 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_114565",B9J08_00918
B9J08_03689,1061.72905289575,0.880786282206722,0.327148698074367,2.69231174506004,0.0070958583069587,0.0438451937650534,B9J08_003689,1.245533059,0.002204882,,"Ortholog(s) have phosphatidylinositol-3-phosphate binding, ubiquitin protein ligase activity, ubiquitin-protein transferase activity",B9J08_03689
B9J08_01834,1384.16142418835,-0.694637247647155,0.267220871118237,-2.59948725090339,0.0093363146462754,0.0524775416724997,B9J08_001834,1.180190254,0.005322676,,"Ortholog(s) have spermidine transmembrane transporter activity, spermine transmembrane transporter activity, role in spermidine transport, spermine transport and fungal-type vacuole membrane, plasma membrane localization",B9J08_01834
B9J08_00595,1997.94460085293,0.473781936366994,0.187595886976154,2.52554543707676,0.0115518842259747,0.0602476924884899,B9J08_000595,2.493072142,6.89e-18,,"Ortholog of C. albicans SC5314 : C1_06350W_A, C. dubliniensis CD36 : Cd36_05930, C. parapsilosis CDC317 : CPAR2_803870 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_112418",B9J08_00595
B9J08_04109,13118.3006194369,0.77861071518535,0.313105729164935,2.48673416887623,0.0128921692548776,0.06423277251662,B9J08_004109,3.139694524,3.36e-61,,Ortholog of Candida lusitaniae ATCC 42720 : CLUG_05599,B9J08_04109
B9J08_00873,456.857198713474,1.07684666526756,0.43491525954653,2.47599191251728,0.0132866587884258,0.0655875564362236,B9J08_000873,1.274521382,0.009850894,,"Ortholog(s) have RNA binding activity, role in mRNA processing and cytosol, mRNA cleavage and polyadenylation specificity factor complex, nucleus localization",B9J08_00873
B9J08_00032,2721.38490357103,-0.514258218457293,0.214021634709794,-2.40283286853037,0.0162686208483323,0.0742698855206805,B9J08_000032,1.140238408,0.002943238,,"Ortholog(s) have ATPase-coupled transmembrane transporter activity, role in ATP transport, fatty acid transport and peroxisomal membrane, peroxisome localization",B9J08_00032
B9J08_03223,6126.83988044565,0.433240238760918,0.18130826450171,2.3895228380879,0.0168702749473382,0.075923331575447,B9J08_003223,1.626887784,0.00643028,,"Ortholog of C. albicans SC5314 : C4_05580C_A, C. dubliniensis CD36 : Cd36_45180, C. parapsilosis CDC317 : CPAR2_500500 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113522",B9J08_03223
B9J08_04886,3477.74544578395,-0.482942158238808,0.20334213913645,-2.37502251274506,0.0175478798786045,0.0779889578325687,B9J08_004886,-1.836682685,0.007810161,,Has domain(s) with predicted oxidoreductase activity,B9J08_04886
B9J08_04365,1517.66722430288,0.639808647966753,0.270847063203125,2.36225063842365,0.0181643569206101,0.0791510373633424,B9J08_004365,1.915348634,0.000148015,,"Ortholog(s) have succinate:fumarate antiporter activity and role in fumarate transport, succinate transport",B9J08_04365
B9J08_01613,14827.6503760006,-0.740231037711992,0.315214078742692,-2.34834383243472,0.0188571049896702,0.081121300626552,B9J08_001613,1.707778924,0.003002376,,"Has domain(s) with predicted hydrolase activity, nucleotidase activity",B9J08_01613
B9J08_01116,1427.30037821228,0.677054853891127,0.291831297717604,2.32002139313478,0.02033972007888,0.0850960454590203,B9J08_001116,1.097689995,0.004128981,,Has domain(s) with predicted role in lipid metabolic process,B9J08_01116
B9J08_02669,24786.3277534741,-0.765106854255327,0.332373301367864,-2.30195040066868,0.0213379694392894,0.0877944964108685,B9J08_002669,1.257299921,0.006648706,,Ortholog(s) have phosphoenolpyruvate carboxykinase (ATP) activity and cytosol localization,B9J08_02669
B9J08_01181,1603.50797703027,-0.588413438180481,0.256167184657782,-2.29698990901802,0.0216193453918704,0.0883767129044295,B9J08_001181,1.517429093,0.002233344,,"Ortholog(s) have phosphatidic acid binding, transcription corepressor activity",B9J08_01181
B9J08_05322,3412.34984050407,-0.670235001510251,0.293563357463924,-2.28310170349723,0.0224243782507838,0.0898377609818547,B9J08_005322,-1.134620932,0.004561642,,Has domain(s) with predicted transmembrane transporter activity and role in transmembrane transport,B9J08_05322
B9J08_00501,1611.04913843205,0.458542132989419,0.204560422535392,2.24159750603802,0.024987397314341,0.0961924913877975,B9J08_000501,1.45714685,0.005530004,,Has domain(s) with predicted calcium-activated cation channel activity and membrane localization,B9J08_00501
B9J08_03280,3589.47403153982,-0.510720317440402,0.228277966640497,-2.23727381558777,0.0252684494878068,0.0966486584769506,B9J08_003280,1.268298455,0.000662188,,Ortholog(s) have RNA polymerase II-specific DNA-binding transcription factor binding activity,B9J08_03280
B9J08_03684,4962.27679705895,-0.672032223970204,0.300697270652517,-2.23491294919932,0.0254230642647449,0.0968955179532588,B9J08_003684,-1.389846509,0.006176939,,"Has domain(s) with predicted NAD binding, glycerol-3-phosphate dehydrogenase [NAD(P)+] activity, oxidoreductase activity, oxidoreductase activity and acting on the CH-OH group of donors, more",B9J08_03684
B9J08_02149,1730.53427145194,0.578696963757378,0.25960599593197,2.22913558556262,0.0258048848245472,0.0972901524480357,B9J08_002149,1.180406083,0.000189404,,Ortholog(s) have role in fungal-type cell wall organization,B9J08_02149
B9J08_00615,1053.39848128409,0.585442447179146,0.26297924882475,2.22619256004221,0.026001286099304,0.0977559999252075,B9J08_000615,1.240361827,0.001701802,,"Ortholog of S. cerevisiae : YDR262W, C. albicans SC5314 : C1_03120W_A, C. glabrata CBS138 : CAGL0M08734g, C. dubliniensis CD36 : Cd36_02920 and C. parapsilosis CDC317 : CPAR2_108490",B9J08_00615
B9J08_02576,999.925816208324,0.677119748428681,0.310615651044865,2.17992797900219,0.0292628005866482,0.103998268345689,B9J08_002576,1.258610252,0.000104979,,"Has domain(s) with predicted DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding activity and role in regulation of DNA-templated transcription",B9J08_02576
B9J08_05302,553.921777146402,-0.524969606934234,0.24113167324911,-2.17710763526239,0.0294725375145085,0.104372963759189,B9J08_005302,1.068930939,0.009769494,,Ortholog(s) have acireductone dioxygenase (Ni2+-requiring) activity and role in L-methionine salvage from methylthioadenosine,B9J08_05302
B9J08_04167,6243.04792371601,-0.454584448885824,0.209162560144382,-2.17335477521421,0.0297536258403709,0.105017946148792,B9J08_004167,1.803291155,0.003690302,,"Ortholog(s) have DNA-binding transcription activator activity, RNA polymerase II-specific, RNA polymerase II cis-regulatory region sequence-specific DNA binding activity",B9J08_04167
B9J08_02972,5444.69928863649,-0.45522425463324,0.210314269142706,-2.16449533590302,0.0304263541661474,0.10676158763479,B9J08_002972,1.061141096,0.007376237,,"Ortholog(s) have peptide-methionine (R)-S-oxide reductase activity, role in cellular response to oxidative stress and mitochondrion localization",B9J08_02972
B9J08_01968,1411.45186825648,-0.587348805050444,0.272989518039464,-2.15154343386011,0.0314333314235623,0.108796737676249,B9J08_001968,1.278800312,0.009064884,,"Has domain(s) with predicted oxidoreductase activity, oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor activity and role in cellular aldehyde metabolic process",B9J08_01968
B9J08_01519,2672.95065334746,0.578437425899014,0.270725163895225,2.13662231311042,0.0326287232749486,0.111074431953129,B9J08_001519,-1.993662445,0.00574311,,Has domain(s) with predicted transmembrane transporter activity and role in transmembrane transport,B9J08_01519
B9J08_03337,6878.3944061702,-0.672369740629379,0.317986132964299,-2.11446245898046,0.0344757878926014,0.114849731568132,B9J08_003337,1.16151282,0.000485908,,Protein of unknown function,B9J08_03337
B9J08_03454,883.255918540776,0.398472515682874,0.189085307977233,2.10736899627788,0.0350856068860738,0.11603404353979,B9J08_003454,1.542102818,0.003117831,,"Has domain(s) with predicted DNA binding, methyltransferase activity, zinc ion binding activity and role in DNA repair, regulation of DNA-templated transcription",B9J08_03454
B9J08_04551,3193.86980731945,-0.410814276483758,0.19614201454902,-2.09447362630757,0.0362178100676976,0.11875092014231,B9J08_004551,1.149526839,0.007458497,,"Has domain(s) with predicted serine-type endopeptidase activity, serine-type peptidase activity and role in proteolysis",B9J08_04551
B9J08_03374,11847.5566177431,0.497120011554657,0.23753231904366,2.09285209505862,0.0363623597294018,0.118866735280404,B9J08_003374,1.530226507,0.000143968,,"Ortholog(s) have isocitrate lyase activity, role in glyoxylate cycle and cytoplasm localization",B9J08_03374
B9J08_04458,3150.74117585724,-0.288744831577413,0.138877796498983,-2.07912883741303,0.0376055102057655,0.121367361345628,B9J08_004458,1.386041936,0.000162083,,"Has domain(s) with predicted DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding activity and role in regulation of DNA-templated transcription",B9J08_04458
B9J08_03186,675.682190404808,-0.464053073193016,0.224004693182161,-2.07162210130859,0.0383006971450159,0.122649329995799,B9J08_003186,1.225429528,0.00574311,,Has domain(s) with predicted acyl-CoA hydrolase activity and role in acyl-CoA metabolic process,B9J08_03186
B9J08_05394,704.594120940199,-0.436857753614633,0.212694993408177,-2.05391648677067,0.0399837753436471,0.125644205199077,B9J08_005394,1.779222383,0.000319119,,"Ortholog of Candida tenuis NRRL Y-1498 : CANTEDRAFT_115648, Debaryomyces hansenii CBS767 : DEHA2E18194g, Pichia stipitis Pignal : PICST_37102 and Candida guilliermondii ATCC 6260 : PGUG_01260",B9J08_05394
B9J08_01861,1337.22438073299,-0.469003635395893,0.228614030875188,-2.05150853427691,0.0402174493890813,0.126077601819574,B9J08_001861,2.22866037,0.000251199,,"Ortholog(s) have long-chain fatty acid transporter activity, very long-chain fatty acid-CoA ligase activity",B9J08_01861
B9J08_00645,3778.00962278356,-0.542768928213357,0.26617135360985,-2.03917108604008,0.0414329555417126,0.129049909839176,B9J08_000645,-1.036971715,4.23e-07,,"Ortholog(s) have kinase regulator activity, peroxidase activity, peroxiredoxin activity, ribosome binding, thioredoxin peroxidase activity, thioredoxin-dependent peroxiredoxin activity, unfolded protein binding activity",B9J08_00645
B9J08_01588,8742.38126872186,0.340519980342794,0.16737370944073,2.03448905733536,0.0419023107857775,0.129756519105727,B9J08_001588,1.594240477,0.001285205,,"Has domain(s) with predicted heme binding, iron ion binding, monooxygenase activity, oxidoreductase activity, acting on paired donors and with incorporation or reduction of molecular oxygen, more",B9J08_01588
B9J08_04584,3562.06745644041,-0.380654410322469,0.187235893034818,-2.03302050772756,0.0420504511457862,0.129914528915186,B9J08_004584,1.034695349,0.008018811,,Has domain(s) with predicted transmembrane transporter activity and role in transmembrane transport,B9J08_04584
B9J08_03908,14559.3105978958,1.14159114211871,0.562625315024414,2.02904332889673,0.0424538772729867,0.130708111212745,B9J08_003908,-2.75666127,1.51e-06,,Has domain(s) with predicted transmembrane transporter activity and role in transmembrane transport,B9J08_03908
B9J08_02110,416.633863876849,0.325937636400842,0.160749873170838,2.02760742494926,0.0426003306095513,0.130873772765265,B9J08_002110,-1.063100053,0.007018254,,"Ortholog(s) have siderophore-iron transmembrane transporter activity, role in siderophore transport, siderophore-dependent iron import into cell and cytoplasmic vesicle, endosome, plasma membrane localization",B9J08_02110
B9J08_02628,507.835131293865,-0.634652341562309,0.317544737586786,-1.99862339519595,0.0456491171151601,0.135860555289551,B9J08_002628,1.37311386,0.002790871,,"Ortholog(s) have DNA-binding transcription activator activity, RNA polymerase II-specific, RNA polymerase II cis-regulatory region sequence-specific DNA binding activity",B9J08_02628
B9J08_03007,8292.7815436131,-0.534115654470537,0.267970275638512,-1.99318992824059,0.0462406535667715,0.136851216273813,B9J08_003007,1.544645383,0.006038842,,"Ortholog of C. parapsilosis CDC317 : CPAR2_600360, Candida tenuis NRRL Y-1498 : CANTEDRAFT_117968, Debaryomyces hansenii CBS767 : DEHA2E01584g and Pichia stipitis Pignal : PICST_82544",B9J08_03007
B9J08_04113,18591.1215864759,-0.584068947691755,0.302072259922132,-1.93354049737078,0.0531696492665476,0.150137621754774,B9J08_004113,1.098371596,9.7e-05,,Has domain(s) with predicted transmembrane transporter activity and role in transmembrane transport,B9J08_04113
B9J08_05081,129.432055822296,0.428673501079202,0.223256638300127,1.92009296719289,0.0548461574792123,0.15365124834252,B9J08_005081,1.382096582,3.74e-05,,"Ortholog(s) have phosphatidylethanolamine binding, protein tag activity",B9J08_05081
B9J08_00724,632.259256788006,0.661182973212136,0.346550294220526,1.90789903872191,0.056404266562585,0.156789210585139,B9J08_000724,2.455685682,7.23e-08,,"Ortholog of C. albicans SC5314 : C1_10060C_A, C. dubliniensis CD36 : Cd36_09460, C. parapsilosis CDC317 : CPAR2_700850 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_114857",B9J08_00724
B9J08_00591,2026.48489168137,-0.283891135387102,0.149404143788654,-1.9001556997555,0.0574126899214564,0.158276818016339,B9J08_000591,1.338872988,2.66e-06,,Has domain(s) with predicted calcium-activated cation channel activity and membrane localization,B9J08_00591
B9J08_04987,1937.79157788832,0.452584321427455,0.244530586461041,1.85082908431809,0.0641941454852919,0.169631048144097,B9J08_004987,2.32189263,9.74e-05,,"Ortholog of C. albicans SC5314 : C1_01510W_B, C. dubliniensis CD36 : Cd36_01380, C. parapsilosis CDC317 : CPAR2_109270 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_93810",B9J08_04987
B9J08_00844,3704.98202117485,0.6311756570194,0.342843982202431,1.84099966685933,0.0656216075230006,0.171288400905159,B9J08_000844,-1.133775112,5.86e-05,,Has domain(s) with predicted oxidoreductase activity and mitochondrion localization,B9J08_00844
B9J08_02256,221.691084027872,-0.407497751829608,0.221540096995023,-1.83938599538828,0.0658584324958163,0.171655368867566,B9J08_002256,1.374025612,6.48e-06,,Protein of unknown function,B9J08_02256
B9J08_01323,687.020470950882,0.403763864224079,0.222469846166582,1.81491501514208,0.069536970691113,0.178010102011962,B9J08_001323,1.679460215,0.000239545,,"Ortholog(s) have SNAP receptor activity and role in Golgi to vacuole transport, intra-Golgi vesicle-mediated transport, macroautophagy, vacuole fusion, non-autophagic, vesicle fusion",B9J08_01323
B9J08_03709,1026.35734589733,-0.43581499093431,0.241041747596133,-1.80804775637671,0.0705990682014473,0.179551147312711,B9J08_003709,1.241074103,0.004802379,,"Has domain(s) with predicted N,N-dimethylaniline monooxygenase activity, NADP binding, flavin adenine dinucleotide binding activity",B9J08_03709
B9J08_03109,1636.53309243307,0.558264746950334,0.30996560951274,1.80105382602901,0.0716943965137182,0.181856087622754,B9J08_003109,1.784507901,1.32e-08,,"Ortholog of C. albicans SC5314 : C5_03430W_A, C. dubliniensis CD36 : Cd36_53200, C. parapsilosis CDC317 : CPAR2_502060 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115234",B9J08_03109
B9J08_04479,854.675776756915,-0.376911898911694,0.211206396921991,-1.78456668171327,0.0743316297902737,0.185899198693907,B9J08_004479,1.291279426,2.74e-07,,Has domain(s) with predicted oligopeptide transmembrane transporter activity and role in transmembrane transport,B9J08_04479
B9J08_01292,7608.1695664668,-0.43129266188263,0.241686162217244,-1.7845153314775,0.0743399658018467,0.185899198693907,B9J08_001292,-1.607702924,2.46e-05,SOD4,"Copper-containing superoxide dismutase, induced during iron starvation",B9J08_01292
B9J08_02381,1838.38858973117,-0.471998314664645,0.264660127773434,-1.78341300835729,0.0745190972417207,0.185984929729686,B9J08_002381,2.428297226,6.53e-05,,"Ortholog(s) have phosphatidyl-N-dimethylethanolamine N-methyltransferase activity, phosphatidyl-N-methylethanolamine N-methyltransferase activity and role in phosphatidylcholine biosynthetic process",B9J08_02381
